资源名称,宽度 Width,高度 Height,格式 Format,MipMap功能,Read/Write,内存占用,冗余数量,相应的AB文件
Lightmap-2_comp_light,512,512,ETC_RGB4,True,False,174776,1,p_map_main_japaninterface
Lightmap-3_comp_light,512,512,ETC_RGB4,True,False,174776,1,p_map_main_russia
Lightmap-3_comp_light,256,256,ETC_RGB4,True,False,43704,1,p_map_main_poolinterface
Lightmap-3_comp_light,256,256,ETC_RGB4,True,False,43704,1,p_map_main_ship
Lightmap-3_comp_light,512,512,ETC_RGB4,True,False,174776,1,p_map_main_japaninterface
Lightmap-3_comp_light,256,256,RGB24,True,False,262143,1,p_map_main_conference
Lightmap-3_comp_light,512,512,RGB24,True,False,1048575,1,p_map_main_pool
Lightmap-4_comp_light,512,512,ETC_RGB4,True,False,174776,1,p_map_main_japaninterface
Lightmap-5_comp_light,512,512,ETC_RGB4,True,False,174776,1,p_map_main_japaninterface
LimitBreak20,512,256,ETC_RGB4,False,False,65536,1,limitbreak20
LimitBreak_kzl,102,90,RGBA32,False,False,36720,1,uitexture_martial
LimitBreak_scl,102,90,RGBA32,False,False,36720,1,uitexture_martial
M_transition_UR_Nyotengu_bg,512,256,ETC_RGB4,False,False,65536,1,eff_transition_ur_nyotengu
M_ui_UIArena_songhua_01_rose,128,128,ETC2_RGBA8,False,False,16384,1,eff_ui_uiarena_songhua_01
NoviceTrials01,1024,572,ETC2_RGBA8,False,False,585728,1,novicetrials01
NoviceTrials09,912,512,ETC2_RGBA8,False,False,466944,1,novicetrials09
OASale01,794,617,ARGB32,False,False,1959592,1,oasale01
Onlinegiftgiving02,536,636,ETC2_RGBA8,False,False,340896,1,onlinegiftgiving02
Onlinegiftgiving03,900,512,ETC2_RGBA8,False,False,460800,1,onlinegiftgiving03
PlutusCat01,888,152,ETC2_RGBA8,False,False,134976,1,plutuscat01
PlutusCat02,572,144,ETC2_RGBA8,False,False,82368,1,plutuscat02
PlutusCat12,932,532,ETC2_RGBA8,False,False,495824,1,plutuscat12
PlutusCat13,1024,364,ETC2_RGBA8,False,False,372736,1,plutuscat13
R_Arm,225,242,ARGB32,False,False,217800,1,uitexture_boss
R_cloth,285,156,ARGB32,False,False,177840,1,uitexture_boss
R_hand,186,145,ARGB32,False,False,107880,1,uitexture_boss
R_hand01,45,82,ARGB32,False,False,14760,1,uitexture_boss
R_hand02,76,81,ARGB32,False,False,24624,1,uitexture_boss
R_hand03,105,59,ARGB32,False,False,24780,1,uitexture_boss
R_hand04,108,66,ARGB32,False,False,28512,1,uitexture_boss
R_leg,117,164,ARGB32,False,False,76752,1,uitexture_boss
Ribbon01,325,576,ARGB32,False,False,748800,1,uitexture_boss
Ribbon02,161,301,ARGB32,False,False,193844,1,uitexture_boss
S_mouth,59,31,ARGB32,False,False,7316,1,s_mouth
Sendoutrewards_1001000,324,512,ETC2_RGBA8,False,False,165888,1,sendoutrewards_1001000
SpriteAtlasTexture-GoodsIcon-512x1024-fmt47,512,1024,ETC2_RGBA8,False,False,524288,17,dian_feng_wang_zhe,dong_ruo_guan_huo,du_zhan_ao_tou,equip_1038600,equip_1038601,equip_1039600,equip_1039601,equip_1040600,equip_1040601,equip_1042600,equip_1042601,equip_1043601,long_zhi_wu_nv,rong_yao_jia_mian,shan_yao_zuan_shi,yong_heng_chuan_shuo,zhong_zhi_cheng_cheng
SpriteAtlasTexture-GoogsIcon-128x128-fmt47,128,128,ETC2_RGBA8,False,False,16384,1,equip_1043600
SpriteAtlasTexture-SkillBollIcon-512x1024-fmt47,512,1024,ETC2_RGBA8,False,False,524288,18,skill_ayaneb_minskill,skill_ayaneb_pose,skill_ayaneb_pose_gray,skill_ayaneb_uniqueskills,skill_bassb_minskill,skill_bassb_pose,skill_bassb_pose_gray,skill_bassb_uniqueskills,skill_hayabusab_minskill,skill_hayabusab_pose,skill_hayabusab_pose_gray,skill_hayabusab_uniqueskills,skill_kasumid_pose_gray,skill_kasumid_uniqueskills,skill_rachelb_minskill,skill_rachelb_pose,skill_rachelb_pose_gray,skill_rachelb_uniqueskills
SpriteAtlasTexture-buffHint-512x1024-fmt34,512,1024,ETC_RGB4,False,False,262144,1,buffhint
SpriteAtlasTexture-buffHint-512x1024-fmt4_alpha,512,1024,ETC_RGB4,False,True,262144,1,buffhint
SpriteAtlasTexture-card   details-128x128-fmt47,128,128,ETC2_RGBA8,False,False,16384,1,uitexture_card details
SpriteAtlasTexture-card details-1024x256-fmt47,1024,256,ETC2_RGBA8,False,False,262144,1,uitexture_card details
SpriteAtlasTexture-care  details  Hero-1024x1024-fmt47,1024,1024,ETC2_RGBA8,False,False,1048576,1,card details hero_hero_1002000 import settings
SpriteAtlasTexture-common-64x64-fmt47,64,64,ETC2_RGBA8,False,False,4096,1,uitexture_common
SpriteAtlasTexture-icon_gene_2511_2-128x128-fmt47,128,128,ETC2_RGBA8,False,False,16384,1,uitexture_gene
SpriteAtlasTexture-skill_KasumiD_minskill.-128x128-fmt47,128,128,ETC2_RGBA8,False,False,16384,1,skill_kasumid_minskill
SpriteAtlasTexture-skill_KasumiD_pose-128x128-fmt47,128,128,ETC2_RGBA8,False,False,16384,1,skill_kasumid_pose
SpriteAtlasTexture-uitexture_1024-1024x1024-fmt34,1024,1024,ETC_RGB4,False,False,524288,1,uitexture_1024
SpriteAtlasTexture-uitexture_1024-1024x1024-fmt4_alpha,1024,1024,ETC_RGB4,False,True,524288,1,uitexture_1024
SpriteAtlasTexture-uitexture_activity (Group 0)-1024x2048-fmt34,1024,2048,ETC_RGB4,False,False,1048576,1,uitexture_activity
SpriteAtlasTexture-uitexture_activity (Group 0)-1024x2048-fmt4_alpha,1024,2048,ETC_RGB4,False,True,1048576,1,uitexture_activity
SpriteAtlasTexture-uitexture_activity (Group 0)-2048x2048-fmt34,2048,2048,ETC_RGB4,False,False,2097152,1,uitexture_activity
SpriteAtlasTexture-uitexture_activity (Group 0)-2048x2048-fmt4_alpha,2048,2048,ETC_RGB4,False,True,2097152,1,uitexture_activity
SpriteAtlasTexture-uitexture_activity (Group 1)-512x128-fmt47,512,128,ETC2_RGBA8,False,False,65536,1,uitexture_activity
SpriteAtlasTexture-uitexture_album-512x512-fmt34,512,512,ETC_RGB4,False,False,131072,1,uitexture_album
SpriteAtlasTexture-uitexture_album-512x512-fmt4_alpha,512,512,ETC_RGB4,False,True,131072,1,uitexture_album
SpriteAtlasTexture-uitexture_arena-512x512-fmt34,512,512,ETC_RGB4,False,False,131072,1,uitexture_arena
SpriteAtlasTexture-uitexture_arena-512x512-fmt4_alpha,512,512,ETC_RGB4,False,True,131072,1,uitexture_arena
SpriteAtlasTexture-uitexture_avg-1024x512-fmt34,1024,512,ETC_RGB4,False,False,262144,1,uitexture_avg
SpriteAtlasTexture-uitexture_avg-1024x512-fmt4_alpha,1024,512,ETC_RGB4,False,True,262144,1,uitexture_avg
SpriteAtlasTexture-uitexture_battle (Group 0)-1024x1024-fmt34,1024,1024,ETC_RGB4,False,False,524288,1,uitexture_battle
SpriteAtlasTexture-uitexture_battle (Group 0)-1024x1024-fmt4_alpha,1024,1024,ETC_RGB4,False,True,524288,1,uitexture_battle
SpriteAtlasTexture-uitexture_battle (Group 1)-128x256-fmt47,128,256,ETC2_RGBA8,False,False,32768,1,eff_qte_evaluation
SpriteAtlasTexture-uitexture_beach-512x1024-fmt34,512,1024,ETC_RGB4,False,False,262144,1,uitexture_beach
SpriteAtlasTexture-uitexture_beach-512x1024-fmt4_alpha,512,1024,ETC_RGB4,False,True,262144,1,uitexture_beach
SpriteAtlasTexture-uitexture_board-512x1024-fmt34,512,1024,ETC_RGB4,False,False,262144,1,uitexture_board
SpriteAtlasTexture-uitexture_board-512x1024-fmt4_alpha,512,1024,ETC_RGB4,False,True,262144,1,uitexture_board
SpriteAtlasTexture-uitexture_boss-512x1024-fmt34,512,1024,ETC_RGB4,False,False,262144,1,uitexture_boss
SpriteAtlasTexture-uitexture_boss-512x1024-fmt4_alpha,512,1024,ETC_RGB4,False,True,262144,1,uitexture_boss
SpriteAtlasTexture-uitexture_button-1024x1024-fmt34,1024,1024,ETC_RGB4,False,False,524288,1,uitexture_button
SpriteAtlasTexture-uitexture_button-1024x1024-fmt4_alpha,1024,1024,ETC_RGB4,False,True,524288,1,uitexture_button
SpriteAtlasTexture-uitexture_card-2048x2048-fmt34,2048,2048,ETC_RGB4,False,False,2097152,1,uitexture_card
SpriteAtlasTexture-uitexture_card-2048x2048-fmt4_alpha,2048,2048,ETC_RGB4,False,True,2097152,1,uitexture_card
SpriteAtlasTexture-uitexture_chat-512x512-fmt34,512,512,ETC_RGB4,False,False,131072,1,uitexture_chat
SpriteAtlasTexture-uitexture_chat-512x512-fmt4_alpha,512,512,ETC_RGB4,False,True,131072,1,uitexture_chat
SpriteAtlasTexture-uitexture_clone-1024x512-fmt34,1024,512,ETC_RGB4,False,False,262144,1,uitexture_clone
SpriteAtlasTexture-uitexture_clone-1024x512-fmt4_alpha,1024,512,ETC_RGB4,False,True,262144,1,uitexture_clone
SpriteAtlasTexture-uitexture_common (Group 0)-2048x2048-fmt34,2048,2048,ETC_RGB4,False,False,2097152,1,uitexture_common
SpriteAtlasTexture-uitexture_common (Group 0)-2048x2048-fmt4_alpha,2048,2048,ETC_RGB4,False,True,2097152,1,uitexture_common
SpriteAtlasTexture-uitexture_common (Group 1)-512x256-fmt47,512,256,ETC2_RGBA8,False,False,131072,1,uitexture_common
SpriteAtlasTexture-uitexture_daily-1024x1024-fmt34,1024,1024,ETC_RGB4,False,False,524288,1,uitexture_daily
SpriteAtlasTexture-uitexture_daily-1024x1024-fmt4_alpha,1024,1024,ETC_RGB4,False,True,524288,1,uitexture_daily
SpriteAtlasTexture-uitexture_dwa-512x512-fmt34,512,512,ETC_RGB4,False,False,131072,1,uitexture_dwa
SpriteAtlasTexture-uitexture_dwa-512x512-fmt4_alpha,512,512,ETC_RGB4,False,True,131072,1,uitexture_dwa
SpriteAtlasTexture-uitexture_equip-1024x1024-fmt34,1024,1024,ETC_RGB4,False,False,524288,1,uitexture_equip
SpriteAtlasTexture-uitexture_equip-1024x1024-fmt4_alpha,1024,1024,ETC_RGB4,False,True,524288,1,uitexture_equip
SpriteAtlasTexture-uitexture_gene (Group 0)-1024x512-fmt34,1024,512,ETC_RGB4,False,False,262144,1,uitexture_gene
SpriteAtlasTexture-uitexture_gene (Group 0)-1024x512-fmt4_alpha,1024,512,ETC_RGB4,False,True,262144,1,uitexture_gene
SpriteAtlasTexture-uitexture_guide-512x1024-fmt34,512,1024,ETC_RGB4,False,False,262144,1,uitexture_guide
SpriteAtlasTexture-uitexture_guide-512x1024-fmt4_alpha,512,1024,ETC_RGB4,False,True,262144,1,uitexture_guide
SpriteAtlasTexture-uitexture_guild-1024x2048-fmt34,1024,2048,ETC_RGB4,False,False,1048576,1,uitexture_guild
SpriteAtlasTexture-uitexture_guild-1024x2048-fmt4_alpha,1024,2048,ETC_RGB4,False,True,1048576,1,uitexture_guild
SpriteAtlasTexture-uitexture_info-512x1024-fmt34,512,1024,ETC_RGB4,False,False,262144,1,uitexture_info
SpriteAtlasTexture-uitexture_info-512x1024-fmt4_alpha,512,1024,ETC_RGB4,False,True,262144,1,uitexture_info
SpriteAtlasTexture-uitexture_level-512x512-fmt34,512,512,ETC_RGB4,False,False,131072,1,uitexture_level
SpriteAtlasTexture-uitexture_level-512x512-fmt4_alpha,512,512,ETC_RGB4,False,True,131072,1,uitexture_level
SpriteAtlasTexture-uitexture_loading-1024x1024-fmt34,1024,1024,ETC_RGB4,False,False,524288,1,uitexture_loading
SpriteAtlasTexture-uitexture_loading-1024x1024-fmt4_alpha,1024,1024,ETC_RGB4,False,True,524288,1,uitexture_loading
SpriteAtlasTexture-uitexture_main-1024x2048-fmt34,1024,2048,ETC_RGB4,False,False,1048576,1,uitexture_main
SpriteAtlasTexture-uitexture_main-1024x2048-fmt4_alpha,1024,2048,ETC_RGB4,False,True,1048576,1,uitexture_main
SpriteAtlasTexture-uitexture_martial-1024x512-fmt34,1024,512,ETC_RGB4,False,False,262144,1,uitexture_martial
SpriteAtlasTexture-uitexture_martial-1024x512-fmt4_alpha,1024,512,ETC_RGB4,False,True,262144,1,uitexture_martial
SpriteAtlasTexture-uitexture_rebirth-1024x1024-fmt34,1024,1024,ETC_RGB4,False,False,524288,1,uitexture_rebirth
SpriteAtlasTexture-uitexture_rebirth-1024x1024-fmt4_alpha,1024,1024,ETC_RGB4,False,True,524288,1,uitexture_rebirth
SpriteAtlasTexture-uitexture_shop-1024x1024-fmt34,1024,1024,ETC_RGB4,False,False,524288,1,uitexture_shop
SpriteAtlasTexture-uitexture_shop-1024x1024-fmt4_alpha,1024,1024,ETC_RGB4,False,True,524288,1,uitexture_shop
SpriteAtlasTexture-uitexture_starstone-512x1024-fmt34,512,1024,ETC_RGB4,False,False,262144,1,uitexture_starstone
SpriteAtlasTexture-uitexture_starstone-512x1024-fmt4_alpha,512,1024,ETC_RGB4,False,True,262144,1,uitexture_starstone
SpriteAtlasTexture-uitexture_team-1024x1024-fmt34,1024,1024,ETC_RGB4,False,False,524288,1,uitexture_team
SpriteAtlasTexture-uitexture_team-1024x1024-fmt4_alpha,1024,1024,ETC_RGB4,False,True,524288,1,uitexture_team
SpriteAtlasTexture-uitexture_tournament-2048x2048-fmt34,2048,2048,ETC_RGB4,False,False,2097152,1,uitexture_tournament
SpriteAtlasTexture-uitexture_tournament-2048x2048-fmt4_alpha,2048,2048,ETC_RGB4,False,True,2097152,1,uitexture_tournament
SpriteAtlasTexture-uitexture_trial-1024x512-fmt34,1024,512,ETC_RGB4,False,False,262144,1,uitexture_trial
SpriteAtlasTexture-uitexture_trial-1024x512-fmt4_alpha,1024,512,ETC_RGB4,False,True,262144,1,uitexture_trial
SpriteAtlasTexture-uitexture_zodiac-2048x1024-fmt34,2048,1024,ETC_RGB4,False,False,1048576,1,uitexture_zodiac
SpriteAtlasTexture-uitexture_zodiac-2048x1024-fmt4_alpha,2048,1024,ETC_RGB4,False,True,1048576,1,uitexture_zodiac
StarStoneTask12,244,210,ARGB32,False,False,204960,1,starstonetask12
StarStoneTask15,800,476,ETC2_RGBA8,False,False,380800,1,starstonetask15
StarStoneTask15_01,836,528,ETC2_RGBA8,False,False,441408,1,starstonetask15_01
StarStoneTask31,256,148,ETC2_RGBA8,False,False,37888,1,starstonetask31
T_Image_frame3_d1,256,256,ETC2_RGBA8,False,False,65536,1,uiteamflairprefab
T_Image_frame3_q1,256,256,ETC2_RGBA8,False,False,65536,1,uiteamflairprefab
T_Image_frame3_q2,256,256,ETC2_RGBA8,False,False,65536,2,uiteamflairprefab,uitournamentwatchamatchprefab
T_Image_frame3_q3,256,256,ETC2_RGBA8,False,False,65536,2,uiteamflairprefab,uitournamentwatchamatchprefab
T_Map_Main_Circus_Synthesize01,256,256,ETC2_RGBA8,True,False,87408,1,p_map_main_circus
T_Map_Main_Conference_Floor01,512,512,ETC_RGB4,True,False,174776,1,artistictext_unname_1003000
T_Map_Main_Desert_Wasteland_rock,256,256,ETC_RGB4,True,False,43704,1,p_map_main_desert_wasteland
T_Map_Main_EquipmentEvolution,512,512,ETC_RGB4,True,False,174776,1,p_map_main_equipmentevolution
T_Map_Main_GermanTown_Wall,256,256,ETC_RGB4,True,False,43704,1,p_map_main_germantown
T_Map_Main_Gold_String,32,8,ETC_RGB4,True,False,200,1,p_map_main_gold
T_Map_Main_Ladder_Ground01,64,64,ETC_RGB4,True,False,2744,1,p_map_main_ladder
T_Map_Main_Russia_Ground02,512,512,ETC_RGB4,True,False,174776,2,p_map_main_russia,p_map_main_russia_maininterface
T_Map_Main_Russia_Ground03,256,256,ETC2_RGBA8,True,False,87408,1,p_map_main_russia_maininterface
T_UIBeachLifeSmallGame_q1,128,128,ETC2_RGBA8,False,False,16384,3,eff_uibeachlifesmallgame_321,uibeachlifesmallgame,uitournamentwatchamatchprefab
T_UIBeachLifeSmallGame_q2,128,128,ETC2_RGBA8,False,False,16384,3,eff_uibeachlifesmallgame_321,uibeachlifesmallgame,uitournamentwatchamatchprefab
T_UIBeachLifeSmallGame_q3,128,128,ETC2_RGBA8,False,False,16384,3,eff_uibeachlifesmallgame_321,uibeachlifesmallgame,uitournamentwatchamatchprefab
T_UIBossIntroducePrefab_nei,128,128,ETC2_RGBA8,False,False,16384,1,uibossintroduceprefab
T_UIBossIntroducePrefab_wai,128,128,ETC2_RGBA8,False,False,16384,1,uibossintroduceprefab
T_UIBossIntroducePrefab_xian,128,64,ETC2_RGBA8,False,False,8192,1,uibossintroduceprefab
T_UIBossIntroducePrefab_zhong,128,128,ETC2_RGBA8,False,False,16384,1,uibossintroduceprefab
T_UIChampionPunchResult_wmgj_jl_001,370,85,ARGB32,False,False,125800,1,uitexture_championpunch
T_UIChampionPunchResult_wmgj_jl_002,370,85,ARGB32,False,False,125800,1,uitexture_championpunch
T_UICombatPrefab_zhezhao,256,256,ETC2_RGBA8,False,False,65536,1,uicombatprefab
T_UIDWAWDSCPrefab_box1,64,64,ETC2_RGBA8,False,False,4096,3,eff_uidwawdscprefab_box,eff_uidwawdscprefab_box2,uibeachlife
T_UIDWAWDSCPrefab_box2,64,64,ETC2_RGBA8,False,False,4096,3,eff_uidwawdscprefab_box,eff_uidwawdscprefab_box2,uibeachlife
T_UIDWAWDSCPrefab_box_beijing,128,128,ETC2_RGBA8,False,False,16384,4,eff_practice,eff_uidwawdscprefab_box,uibeachlife,uiherocultivatestrprefab
T_UIDesenolCardGoodsPrefab_an,128,128,ETC2_RGBA8,False,False,16384,1,uidesenolcardgoodsprefab
T_UIDrawCardShowHeroView_jingtou,512,512,ETC2_RGBA8,False,False,262144,1,uidrawcardshowheroview
T_UIFunction_pg,128,128,ETC2_RGBA8,False,False,16384,1,uifunctiontrailerprefab_new
T_UIFunction_shangsheng,512,512,ETC2_RGBA8,False,False,262144,1,uifunctiontrailerprefab_new
T_UIFunction_tui,512,512,ETC2_RGBA8,False,False,262144,1,uifunctiontrailerprefab_new
T_UIFunction_xiasheng,512,512,ETC2_RGBA8,False,False,262144,1,uifunctiontrailerprefab_new
T_UIGuildBattlePrefab_banner_toufa,32,32,ETC2_RGBA8,False,False,1024,1,eff_uiguildbattleprefab_banner
T_UIGuildBattlePrefab_banner_toufa2,32,32,ETC2_RGBA8,False,False,1024,1,eff_uiguildbattleprefab_banner
T_UIHeroDanPrefab_tupo,256,128,ETC2_RGBA8,False,False,32768,2,eff_uiherodanprefab_tupo,uiherodanprefab
T_UIHeroDanPrefab_tupo2,256,128,ETC2_RGBA8,False,False,32768,2,eff_uiherodanprefab_tupo,uiherodanprefab
T_UIHeroDanPrefab_tupo3,256,128,ETC2_RGBA8,False,False,32768,2,eff_uiherodanprefab_tupo,uiherodanprefab
T_UIHeroZodiacStronger_fsx,128,32,ETC2_RGBA8,False,False,4096,1,uiherozodiacstrongerprefab
T_UILoading6Prefab_duizhan_beijing3,1024,512,ETC_RGB4,False,False,262144,1,t_uiloading6prefab_duizhan_beijing3
T_UISenteLikePrefab_anniu,128,64,ETC2_RGBA8,False,False,8192,2,eff_uisentelikeprefab_anniu,uisentelikeprefab
T_UISenteLikePrefab_anniu_1,128,64,ETC2_RGBA8,False,False,8192,2,eff_uisentelikeprefab_anniu,uisentelikeprefab
T_UIServiceLoadingPrefab2_loading,512,256,ETC2_RGBA8,False,False,131072,7,eff_ui_loading2,eff_ui_map_qiehuan,eff_zhandou_guochang_3,uiavgloadingview,uiserviceloadingprefab,uiserviceloadingprefab2,uitournamentfighteragainstprefab
T_UIStarStoneTaskEnterItemHelp_wancneng_bian,80,80,ETC2_RGBA8,False,False,6400,3,eff_uistarstonetaskenteritemhelp_wancneng,uistarstonetaskenteritem,uistarstonetaskenteritemhelp
T_UIVIPPrefab_czcg,256,64,ETC2_RGBA8,False,False,16384,2,eff_uivipprefab_czcg,uichargesuccessprefab
T_banner_guild_bg,1024,512,ETC_RGB4,False,False,262144,1,eff_uiguildbattleprefab_banner
T_boss_introduce_head,64,64,ETC2_RGBA8,False,False,4096,1,uibossintroduceprefab
T_cmbo_daojishi_beijing,128,128,ETC2_RGBA8,False,False,16384,1,eff_cmbo_daojishi
T_cmbo_daojishi_quan,128,128,ETC2_RGBA8,False,False,16384,1,eff_cmbo_daojishi
T_dwa_UIDWAApplyPrefab_wangge_wangge,256,128,ETC2_RGBA8,False,False,32768,1,eff_dwa_uidwaapplyprefab_wangge
T_dwa_UIDWAPrefab_quan_quan,64,64,ETC2_RGBA8,False,False,4096,1,eff_dwa_uidwaprefab_quan
T_dwa_UIDWAPrefab_quan_shandian2,64,64,ETC2_RGBA8,False,False,4096,1,eff_dwa_uidwaprefab_quan
T_dwa_UIDWAZSC3Prefab_guanjun2_chibang,64,64,ETC2_RGBA8,False,False,4096,3,eff_dwa_uidwazsc3prefab_guanjun,eff_dwa_uidwazsc3prefab_guanjun2,uidwacombatprefab
T_dwa_UIDWAZSC3Prefab_guanjun2_diguang,256,64,ETC2_RGBA8,False,False,16384,1,eff_dwa_uidwazsc3prefab_guanjun2
T_dwa_UIDWAZSC3Prefab_guanjun2_guanjun,128,128,ETC2_RGBA8,False,False,16384,2,eff_dwa_uidwazsc3prefab_guanjun,eff_dwa_uidwazsc3prefab_guanjun2
T_dwa_UIDWAZSC3Prefab_guanjun2_gxhd,256,64,ETC2_RGBA8,False,False,16384,1,eff_dwa_uidwazsc3prefab_guanjun2
T_eff_UIOAArrowView_bj2,64,64,RGBA32,False,False,16384,2,eff_uioaarrowview_bj2,uioaarrowview
T_exp_402026,64,64,ETC2_RGBA8,False,False,4096,1,exp_402025
T_exp_402027,64,64,ETC2_RGBA8,False,False,4096,1,exp_402022
T_exp_402028,64,64,ETC2_RGBA8,False,False,4096,1,exp_402024
T_exp_402029,64,64,ETC2_RGBA8,False,False,4096,1,exp_402023
T_guild_other_1,256,256,ETC2_RGBA8,False,False,65536,1,eff_uiguildbattleprefab_banner
T_guild_other_2,256,256,ETC2_RGBA8,False,False,65536,1,eff_uiguildbattleprefab_banner
T_guild_other_3,256,256,ETC2_RGBA8,False,False,65536,1,eff_uiguildbattleprefab_banner
T_guild_own_1,256,256,ETC2_RGBA8,False,False,65536,1,eff_uiguildbattleprefab_banner
T_guild_own_2,256,256,ETC2_RGBA8,False,False,65536,1,eff_uiguildbattleprefab_banner
T_guild_own_3,256,256,ETC2_RGBA8,False,False,65536,1,eff_uiguildbattleprefab_banner
T_icon_cfgh,256,256,ETC2_RGBA8,False,False,65536,1,icon_cfgh
T_icon_fygh,256,256,ETC2_RGBA8,False,False,65536,1,icon_fygh
T_icon_gezi_kuang,128,128,ETC2_RGBA8,False,False,16384,3,eff_icon_gezi_4,uiacquiregoodsprefab,uitrialgoodsprefab
T_icon_gezi_kuang5,128,128,ETC2_RGBA8,False,False,16384,3,eff_icon_gezi_5,uiacquiregoodsprefab,uitrialgoodsprefab
T_icon_gjgh,256,256,ETC2_RGBA8,False,False,65536,1,icon_gjgh
T_icon_smgh,256,256,ETC2_RGBA8,False,False,65536,1,icon_smgh
T_level_01_gezi,64,64,ETC2_RGBA8,False,False,4096,2,eff_ui_panel_hero_info_shangzhang,uiherogradeprefab
T_map_baoxiang_level_box_dian_bian,64,64,ETC2_RGBA8,False,False,4096,4,eff_touxiang_xuanzhong,uiemailattachmentcellprefab,uiequipview,uiherotipsprefab
T_red_packet_1,256,256,ETC2_RGBA8,False,False,65536,3,eff_red_packet_jb,eff_red_packet_ky,eff_red_packet_zs
T_red_packet_2,256,256,ETC2_RGBA8,False,False,65536,3,eff_red_packet_jb,eff_red_packet_ky,eff_red_packet_zs
T_select_role_1,128,128,ETC2_RGBA8,False,False,16384,2,eff_select_role,uicombatprefab
T_select_role_2,128,128,ETC2_RGBA8,False,False,16384,2,eff_select_role,uicombatprefab
T_select_role_3,128,128,ETC2_RGBA8,False,False,16384,2,eff_select_role,uicombatprefab
T_select_role_4,128,128,ETC2_RGBA8,False,False,16384,2,eff_select_role,uicombatprefab
T_take_pictures_N_kuaimen1,256,256,ETC2_RGBA8,False,False,65536,1,eff_take_pictures_n
T_take_pictures_N_kuaimen2,256,256,ETC2_RGBA8,False,False,65536,1,eff_take_pictures_n
T_touxiang_xuanzhong_bian,64,64,ETC2_RGBA8,False,False,4096,23,eff_touxiang_xuanzhong,uiacquiregoodsprefab,uialbumbreakthrough,uiemailattachmentcellprefab,uiequipview,uigoodsprefab,uiheroleverupprefab,uiherotipsprefab,uiherozodiacbackpackcellprefab,uioacandiesexchangecellprefab,uioacandiespopupprefab,uioacandiessendcellprefab,uioacoinexchangecellprefab,uioacoinsendcellprefab,uioafireworksexchangecellprefab,uioafireworkssendcellprefab,uioagoodexchangecellprefab,uioagrowupcellprefab,uioarechargecellprefab,uioazongziexchangecellprefab,uioazongzisendcellprefab,uitournamentchoosecellprefab,uitrialgoodsprefab
